id,title_english,format,status,season,seasonYear,seasonInt,episodes,duration,averageScore,meanScore,popularity,favourites
14513,Magi: The Labyrinth of Magic,TV,FINISHED,FALL,2012.0,124.0,25.0,24.0,78.0,78.0,209693,4575
21875,"No Game, No Life Zero",MOVIE,FINISHED,SUMMER,2017.0,173.0,1.0,110.0,80.0,80.0,209336,5199
110349,Great Pretender,ONA,FINISHED,SPRING,2020.0,202.0,23.0,23.0,81.0,81.0,208697,7832
146065,Mushoku Tensei: Jobless Reincarnation Season 2,TV,FINISHED,SUMMER,2023.0,233.0,13.0,24.0,81.0,81.0,208605,6559
20727,Blood Blockade Battlefront,TV,FINISHED,SPRING,2015.0,152.0,12.0,25.0,74.0,74.0,207515,4778
223,Dragon Ball,TV,FINISHED,WINTER,1986.0,861.0,153.0,25.0,78.0,78.0,206888,7216
20668,Monthly Girls' Nozaki-kun,TV,FINISHED,SUMMER,2014.0,143.0,12.0,23.0,77.0,77.0,206404,5189
97938,Boruto: Naruto Next Generations,TV,FINISHED,SPRING,2017.0,172.0,293.0,24.0,56.0,56.0,205840,3162
146984,Attack on Titan Final Season THE FINAL CHAPTERS Special 1,SPECIAL,FINISHED,WINTER,2023.0,231.0,1.0,61.0,87.0,87.0,205630,5634
47,Akira,MOVIE,FINISHED,SUMMER,1988.0,883.0,1.0,125.0,79.0,79.0,205434,6956
100922,Grand Blue Dreaming,TV,FINISHED,SUMMER,2018.0,183.0,12.0,24.0,82.0,82.0,204204,10975
4181,Clannad: After Story,TV,FINISHED,FALL,2008.0,84.0,24.0,24.0,87.0,87.0,202558,14059
100723,My Hero Academia: Two Heroes,MOVIE,FINISHED,SUMMER,2018.0,183.0,1.0,96.0,74.0,74.0,201725,1922
159831,Zom 100: Bucket List of the Dead,TV,FINISHED,SUMMER,2023.0,233.0,12.0,24.0,77.0,77.0,201501,5044
21127,Steins;Gate 0,TV,FINISHED,SPRING,2018.0,182.0,23.0,24.0,84.0,84.0,200004,6509
109261,The Quintessential Quintuplets 2,TV,FINISHED,WINTER,2021.0,211.0,12.0,24.0,79.0,79.0,199974,6330
103139,Domestic Girlfriend,TV,FINISHED,WINTER,2019.0,191.0,12.0,25.0,64.0,64.0,199195,3871
99629,Angels of Death,TV,FINISHED,SUMMER,2018.0,183.0,12.0,24.0,67.0,67.0,198107,3547
108759,Sword Art Online: Alicization - War of Underworld,TV,FINISHED,FALL,2019.0,194.0,12.0,24.0,75.0,75.0,197401,3612
108489,My Teen Romantic Comedy SNAFU Climax!,TV,FINISHED,SUMMER,2020.0,203.0,12.0,24.0,82.0,82.0,197315,7816
113717,Ranking of Kings,TV,FINISHED,FALL,2021.0,214.0,23.0,23.0,84.0,84.0,197018,8912
100668,Arifureta: From Commonplace to World's Strongest,TV,FINISHED,SUMMER,2019.0,193.0,13.0,24.0,65.0,65.0,196637,5316
21366,March comes in like a lion,TV,FINISHED,FALL,2016.0,164.0,22.0,25.0,83.0,83.0,195551,7367
20770,Yona of the Dawn,TV,FINISHED,FALL,2014.0,144.0,24.0,24.0,79.0,79.0,193635,6710
158927,SPY x FAMILY Season 2,TV,FINISHED,FALL,2023.0,234.0,12.0,24.0,80.0,81.0,193235,3585
108430,given,TV,FINISHED,SUMMER,2019.0,193.0,11.0,23.0,82.0,82.0,193150,9329
21175,Dragon Ball Super,TV,FINISHED,SUMMER,2015.0,153.0,131.0,24.0,72.0,72.0,192577,5311
129201,Summer Time Rendering,TV,FINISHED,SPRING,2022.0,222.0,25.0,24.0,83.0,83.0,190785,8287
100977,Cells at Work!,TV,FINISHED,SUMMER,2018.0,183.0,13.0,24.0,73.0,73.0,188346,2294
227,FLCL,OVA,FINISHED,SPRING,2000.0,2.0,6.0,25.0,78.0,78.0,186331,11215
20792,Fate/stay night: Unlimited Blade Works 2nd Season,TV,FINISHED,SPRING,2015.0,152.0,13.0,24.0,82.0,82.0,185768,5349
20910,SHIMONETA: A Boring World Where the Concept of Dirty Jokes Doesn’t Exist,TV,FINISHED,SUMMER,2015.0,153.0,12.0,23.0,69.0,69.0,183906,2639
21421,Kiznaiver,TV,FINISHED,SPRING,2016.0,162.0,12.0,24.0,71.0,71.0,183873,3131
108928,The Seven Deadly Sins: Imperial Wrath of the Gods,TV,FINISHED,FALL,2019.0,194.0,24.0,24.0,62.0,62.0,183135,1600
131646,The Case Study of Vanitas,TV,FINISHED,SUMMER,2021.0,213.0,12.0,23.0,78.0,78.0,182779,5883
143270,Lycoris Recoil,TV,FINISHED,SUMMER,2022.0,223.0,13.0,24.0,81.0,81.0,182768,8513
849,The Melancholy of Haruhi Suzumiya,TV,FINISHED,SPRING,2006.0,62.0,14.0,23.0,76.0,76.0,181533,3550
101004,How NOT to Summon a Demon Lord,TV,FINISHED,SUMMER,2018.0,183.0,12.0,24.0,66.0,66.0,181302,2639
127911,Shikimori's Not Just a Cutie,TV,FINISHED,SPRING,2022.0,222.0,12.0,23.0,68.0,68.0,180750,3736
103223,Bungo Stray Dogs 3,TV,FINISHED,SPRING,2019.0,192.0,12.0,24.0,81.0,81.0,180672,4248
21711,91 Days,TV,FINISHED,SUMMER,2016.0,163.0,12.0,24.0,76.0,76.0,180394,4016
20457,Black Bullet,TV,FINISHED,SPRING,2014.0,142.0,13.0,24.0,67.0,67.0,180060,1891
10408,Into the Forest of Fireflies' Light,MOVIE,FINISHED,SUMMER,2011.0,113.0,1.0,45.0,79.0,79.0,180036,4772
155783,Tengoku Daimakyo,TV,FINISHED,SPRING,2023.0,232.0,13.0,24.0,81.0,81.0,179850,7049
153518,Delicious in Dungeon,TV,FINISHED,WINTER,2024.0,241.0,24.0,25.0,85.0,85.0,179079,11260
20993,Seraph of the End: Battle in Nagoya,TV,FINISHED,FALL,2015.0,154.0,12.0,23.0,74.0,74.0,178498,2755
877,NANA,TV,FINISHED,SPRING,2006.0,62.0,47.0,23.0,85.0,85.0,178217,12480
578,Grave of the Fireflies,MOVIE,FINISHED,SPRING,1988.0,882.0,1.0,88.0,83.0,83.0,178213,5461
12355,Wolf Children,MOVIE,FINISHED,SPRING,2012.0,122.0,1.0,117.0,83.0,83.0,178057,5743
98291,Tsuredure Children,TV_SHORT,FINISHED,SUMMER,2017.0,173.0,12.0,13.0,74.0,74.0,177789,2622
15451,,TV,FINISHED,SUMMER,2013.0,133.0,12.0,27.0,71.0,71.0,177129,2388
11843,Daily Lives of High School Boys,TV,FINISHED,WINTER,2012.0,121.0,12.0,24.0,80.0,80.0,176614,5446
21403,Sword Art Online the Movie: Ordinal Scale,MOVIE,FINISHED,WINTER,2017.0,171.0,1.0,119.0,73.0,73.0,176508,2752
112124,Is It Wrong to Try to Pick Up Girls in a Dungeon? III,TV,FINISHED,FALL,2020.0,204.0,12.0,24.0,74.0,74.0,176437,2838
20631,TRINITY SEVEN,TV,FINISHED,FALL,2014.0,144.0,12.0,24.0,67.0,67.0,176011,2465
103047,Violet Evergarden: the Movie,MOVIE,FINISHED,SUMMER,2020.0,203.0,1.0,140.0,87.0,87.0,175771,6940
2251,Baccano!,TV,FINISHED,SUMMER,2007.0,73.0,13.0,25.0,81.0,81.0,175688,5927
21196,Kabaneri of the Iron Fortress,TV,FINISHED,SPRING,2016.0,162.0,12.0,23.0,70.0,70.0,175361,2437
21700,Akashic Records of Bastard Magic Instructor,TV,FINISHED,SPRING,2017.0,172.0,12.0,25.0,68.0,68.0,175190,2707
105156,Cautious Hero: The Hero Is Overpowered but Overly Cautious,TV,FINISHED,FALL,2019.0,194.0,12.0,24.0,73.0,73.0,175163,3405
114308,Sword Art Online: Alicization - War of Underworld Part 2,TV,FINISHED,SUMMER,2020.0,203.0,11.0,24.0,74.0,74.0,175015,3665
1210,Welcome to the N-H-K,TV,FINISHED,SUMMER,2006.0,63.0,24.0,24.0,82.0,82.0,174805,8570
457,MUSHI-SHI,TV,FINISHED,FALL,2005.0,54.0,26.0,25.0,85.0,85.0,174000,7173
11887,Kokoro Connect,TV,FINISHED,SUMMER,2012.0,123.0,13.0,24.0,75.0,75.0,173767,2774
21595,Haven't You Heard? I'm Sakamoto,TV,FINISHED,SPRING,2016.0,162.0,12.0,24.0,73.0,73.0,173762,2303
20994,Gate,TV,FINISHED,SUMMER,2015.0,153.0,12.0,23.0,74.0,74.0,173309,3774
4654,A Certain Magical Index,TV,FINISHED,FALL,2008.0,84.0,24.0,23.0,70.0,70.0,173299,2067
11597,Nisemonogatari,TV,FINISHED,WINTER,2012.0,121.0,11.0,24.0,79.0,79.0,172851,2553
21685,Eromanga Sensei,TV,FINISHED,SPRING,2017.0,172.0,12.0,24.0,59.0,59.0,172125,1866
18507,Free! -Iwatobi Swim Club-,TV,FINISHED,SUMMER,2013.0,133.0,12.0,24.0,71.0,71.0,171355,2737
20966,Yamada and the Seven Witches,TV,FINISHED,SPRING,2015.0,152.0,12.0,24.0,73.0,73.0,171060,2541
114232,"Higehiro: After Being Rejected, I Shaved and Took in a High School Runaway",TV,FINISHED,SPRING,2021.0,212.0,13.0,24.0,70.0,70.0,169721,3400
131518,Dr. STONE New World,TV,FINISHED,SPRING,2023.0,232.0,11.0,24.0,81.0,81.0,169628,3319
356,Fate/stay night,TV,FINISHED,WINTER,2006.0,61.0,24.0,24.0,68.0,68.0,169344,2062
129898,The World's Finest Assassin Gets Reincarnated in Another World as an Aristocrat,TV,FINISHED,FALL,2021.0,214.0,12.0,24.0,72.0,72.0,169259,3822
111762,Fruits Basket Season 2,TV,FINISHED,SPRING,2020.0,202.0,25.0,24.0,85.0,85.0,169129,4873
177709,SAKAMOTO DAYS,ONA,FINISHED,WINTER,2025.0,251.0,11.0,24.0,76.0,76.0,169000,4040
97994,BLEND-S,TV,FINISHED,FALL,2017.0,174.0,12.0,24.0,70.0,70.0,168965,2146
20626,Fairy Tail Series 2,TV,FINISHED,SPRING,2014.0,142.0,102.0,24.0,74.0,74.0,168802,3883
98034,The Disastrous Life of Saiki K. Season 2,TV,FINISHED,WINTER,2018.0,181.0,24.0,24.0,83.0,83.0,168642,3706
116674,BLEACH: Thousand-Year Blood War,TV,FINISHED,FALL,2022.0,224.0,13.0,24.0,88.0,88.0,168091,9544
114963,A Whisker Away,MOVIE,FINISHED,SPRING,2020.0,202.0,1.0,104.0,72.0,72.0,167873,2828
21701,Scum's Wish,TV,FINISHED,WINTER,2017.0,171.0,12.0,23.0,68.0,68.0,166466,2951
2890,Ponyo,MOVIE,FINISHED,SUMMER,2008.0,83.0,1.0,101.0,79.0,79.0,166251,4979
18671,"Love, Chunibyo & Other Delusions - Heart Throb -",TV,FINISHED,WINTER,2014.0,141.0,12.0,24.0,74.0,74.0,166081,2098
142770,Suzume,MOVIE,FINISHED,FALL,2022.0,224.0,1.0,121.0,81.0,82.0,166005,5637
2966,Spice and Wolf,TV,FINISHED,WINTER,2008.0,81.0,13.0,24.0,80.0,80.0,165916,4781
512,Kiki's Delivery Service,MOVIE,FINISHED,SUMMER,1989.0,893.0,1.0,105.0,81.0,81.0,165841,5823
16894,Kuroko's Basketball 2,TV,FINISHED,FALL,2013.0,134.0,25.0,24.0,80.0,80.0,164597,2620
21861,Blue Exorcist: Kyoto Saga,TV,FINISHED,WINTER,2017.0,171.0,12.0,24.0,72.0,72.0,164250,1474
13125,From the New World,TV,FINISHED,FALL,2012.0,124.0,25.0,23.0,80.0,80.0,164067,5195
154965,My Love Story with Yamada-kun at Lv999,TV,FINISHED,SPRING,2023.0,232.0,13.0,24.0,78.0,78.0,163812,5317
131942,JoJo's Bizarre Adventure: STONE OCEAN,ONA,FINISHED,FALL,2021.0,214.0,12.0,24.0,80.0,80.0,163618,4426
21058,Snow White with the Red Hair,TV,FINISHED,SUMMER,2015.0,153.0,12.0,24.0,76.0,76.0,163128,4066
777,Hellsing Ultimate,OVA,FINISHED,WINTER,2006.0,61.0,10.0,50.0,81.0,81.0,163114,6324
131586,86 EIGHTY-SIX Part 2,TV,FINISHED,FALL,2021.0,214.0,12.0,24.0,86.0,87.0,162913,11267
185660,DAN DA DAN Season 2,TV,FINISHED,SUMMER,2025.0,253.0,12.0,24.0,84.0,84.0,162737,4898
934,When They Cry,TV,FINISHED,SPRING,2006.0,62.0,26.0,24.0,75.0,75.0,162116,4638
21428,Grimgar of Fantasy and Ash,TV,FINISHED,WINTER,2016.0,161.0,12.0,24.0,74.0,74.0,161795,3508
20657,Saekano: How to Raise a Boring Girlfriend,TV,FINISHED,WINTER,2015.0,151.0,13.0,24.0,73.0,73.0,161594,2639
128546,Vivy -Fluorite Eye's Song-,TV,FINISHED,SPRING,2021.0,212.0,13.0,23.0,82.0,82.0,161496,6537
109963,Food Wars! The Fourth Plate,TV,FINISHED,FALL,2019.0,194.0,12.0,24.0,76.0,76.0,161237,2142
2236,The Girl Who Leapt Through Time,MOVIE,FINISHED,SUMMER,2006.0,63.0,1.0,97.0,78.0,78.0,160294,2710
2025,Darker than Black,TV,FINISHED,SPRING,2007.0,72.0,25.0,24.0,77.0,77.0,159999,3131
105228,Dorohedoro,TV,FINISHED,WINTER,2020.0,201.0,12.0,24.0,79.0,79.0,159499,6256
14467,K,TV,FINISHED,FALL,2012.0,124.0,13.0,24.0,71.0,71.0,159309,2757
97922,INUYASHIKI LAST HERO,TV,FINISHED,FALL,2017.0,174.0,11.0,23.0,74.0,74.0,159181,2461
106479,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",TV,FINISHED,WINTER,2020.0,201.0,12.0,24.0,74.0,74.0,159125,3922
20745,,TV,FINISHED,SPRING,2015.0,152.0,12.0,24.0,70.0,70.0,159054,2231
100112,Wise Man’s Grandchild,TV,FINISHED,SPRING,2019.0,192.0,12.0,24.0,64.0,64.0,159023,2790
17074,Monogatari Series Second Season,TV,FINISHED,SUMMER,2013.0,133.0,26.0,26.0,88.0,88.0,159018,9951
100773,Food Wars! The Third Plate: Totsuki Train Arc,TV,FINISHED,SPRING,2018.0,182.0,12.0,24.0,77.0,77.0,158724,1789
124194,Fruits Basket The Final Season,TV,FINISHED,SPRING,2021.0,212.0,13.0,24.0,89.0,89.0,158134,9905
97766,GAMERS!,TV,FINISHED,SUMMER,2017.0,173.0,12.0,24.0,65.0,65.0,158085,1725
166873,Mushoku Tensei: Jobless Reincarnation Season 2 Part 2,TV,FINISHED,SPRING,2024.0,242.0,12.0,24.0,83.0,83.0,157589,4932
20987,Himouto! Umaru-chan,TV,FINISHED,SUMMER,2015.0,153.0,12.0,24.0,67.0,67.0,157579,2299
105190,Darwin's Game,TV,FINISHED,WINTER,2020.0,201.0,11.0,24.0,70.0,70.0,157227,2426
108553,My Hero Academia: Heroes Rising,MOVIE,FINISHED,FALL,2019.0,194.0,1.0,104.0,78.0,78.0,157189,2338
249,InuYasha,TV,FINISHED,FALL,2000.0,4.0,167.0,24.0,76.0,76.0,156946,5466
113596,"Josee, the Tiger and the Fish",MOVIE,FINISHED,FALL,2020.0,204.0,1.0,98.0,82.0,82.0,156327,6326
21385,The Seven Deadly Sins: Signs of A Holy War,TV,FINISHED,SUMMER,2016.0,163.0,4.0,25.0,67.0,67.0,156270,991
33,Berserk,TV,FINISHED,FALL,1997.0,974.0,25.0,25.0,84.0,84.0,155234,8961
99468,Teasing Master Takagi-san,TV,FINISHED,WINTER,2018.0,181.0,12.0,24.0,74.0,74.0,155079,3256
245,GTO: Great Teacher Onizuka,TV,FINISHED,SUMMER,1999.0,993.0,43.0,25.0,84.0,84.0,154779,7442
18115,Magi: The Kingdom of Magic,TV,FINISHED,FALL,2013.0,134.0,25.0,24.0,80.0,81.0,154210,3444
99426,A Place Further Than the Universe,TV,FINISHED,WINTER,2018.0,181.0,13.0,24.0,84.0,84.0,154076,8432
21093,Monster Musume: Everyday Life With Monster Girls,TV,FINISHED,SUMMER,2015.0,153.0,12.0,24.0,65.0,66.0,153235,2187
43,Ghost in the Shell,MOVIE,FINISHED,FALL,1995.0,954.0,1.0,83.0,80.0,80.0,153222,5636
98444,Laid-Back Camp,TV,FINISHED,WINTER,2018.0,181.0,12.0,24.0,81.0,81.0,153057,7421
100183,Sword Art Online Alternative: Gun Gale Online,TV,FINISHED,SPRING,2018.0,182.0,12.0,24.0,69.0,69.0,152991,1794
131565,takt op.Destiny,TV,FINISHED,FALL,2021.0,214.0,12.0,24.0,69.0,69.0,152800,2796
161964,The Eminence in Shadow Season 2,TV,FINISHED,FALL,2023.0,234.0,12.0,24.0,82.0,82.0,152772,5687
7791,K-ON! Season 2,TV,FINISHED,SPRING,2010.0,102.0,26.0,24.0,82.0,82.0,152705,6966
21858,Little Witch Academia (TV),TV,FINISHED,WINTER,2017.0,171.0,25.0,24.0,77.0,77.0,152385,4500
107717,Miss Kobayashi's Dragon Maid S,TV,FINISHED,SUMMER,2021.0,213.0,12.0,24.0,81.0,81.0,152145,3858
9260,Kizumonogatari Part 1: Tekketsu,MOVIE,FINISHED,WINTER,2016.0,161.0,1.0,64.0,83.0,83.0,151954,3788
133844,Overlord IV,TV,FINISHED,SUMMER,2022.0,223.0,13.0,24.0,80.0,80.0,151871,4105
20876,Nisekoi:,TV,FINISHED,SPRING,2015.0,152.0,12.0,24.0,71.0,71.0,151704,1701
114888,The Millionaire Detective - Balance: UNLIMITED,TV,FINISHED,SPRING,2020.0,202.0,11.0,23.0,74.0,74.0,151540,2747
163270,WIND BREAKER,TV,FINISHED,SPRING,2024.0,242.0,13.0,24.0,78.0,78.0,151530,4811
6,Trigun,TV,FINISHED,SPRING,1998.0,982.0,26.0,24.0,80.0,80.0,151147,5741
10719,Haganai,TV,FINISHED,FALL,2011.0,114.0,12.0,24.0,67.0,68.0,150891,1515
162804,Alya Sometimes Hides Her Feelings in Russian,TV,FINISHED,SUMMER,2024.0,243.0,12.0,25.0,75.0,75.0,150620,5183
14345,BTOOOM!,TV,FINISHED,FALL,2012.0,124.0,12.0,24.0,68.0,68.0,150465,1433
20602,Amagi Brilliant Park,TV,FINISHED,FALL,2014.0,144.0,13.0,24.0,72.0,72.0,149754,1921
136804,KONOSUBA -God's blessing on this wonderful world! 3,TV,FINISHED,SPRING,2024.0,242.0,11.0,24.0,82.0,82.0,147485,3582
116566,Akudama Drive,TV,FINISHED,FALL,2020.0,204.0,12.0,24.0,75.0,75.0,147461,3377
14713,Kamisama Kiss,TV,FINISHED,FALL,2012.0,124.0,13.0,24.0,80.0,80.0,147316,7035
126403,Link Click,ONA,FINISHED,,,,11.0,24.0,86.0,86.0,147182,9375
166610,MASHLE: MAGIC AND MUSCLES Season 2,TV,FINISHED,WINTER,2024.0,241.0,12.0,24.0,78.0,78.0,147150,3219
142984,Komi Can't Communicate Part 2,TV,FINISHED,SPRING,2022.0,222.0,12.0,24.0,79.0,79.0,146282,3102
20725,Kuroko's Basketball 3,TV,FINISHED,WINTER,2015.0,151.0,25.0,24.0,81.0,81.0,146215,2882
131083,Mieruko-chan,TV,FINISHED,FALL,2021.0,214.0,12.0,24.0,72.0,72.0,146162,2521
146066,Classroom of the Elite Season 3,TV,FINISHED,WINTER,2024.0,241.0,13.0,24.0,79.0,79.0,146100,3655
100643,Made in Abyss: Dawn of the Deep Soul,MOVIE,FINISHED,WINTER,2020.0,201.0,1.0,105.0,85.0,85.0,145962,4382
178025,Gachiakuta,TV,RELEASING,SUMMER,2025.0,253.0,24.0,24.0,80.0,80.0,145155,4450
98707,Land of the Lustrous,TV,FINISHED,FALL,2017.0,174.0,12.0,24.0,83.0,83.0,144971,8353
107201,In/Spectre,TV,FINISHED,WINTER,2020.0,201.0,12.0,24.0,68.0,68.0,144930,1838
20678,The Testament of Sister New Devil,TV,FINISHED,WINTER,2015.0,151.0,12.0,24.0,62.0,62.0,144059,1761
392,Yu Yu Hakusho: Ghostfiles,TV,FINISHED,FALL,1992.0,924.0,112.0,24.0,82.0,82.0,143803,7629
125426,The Way of the Househusband,ONA,FINISHED,SPRING,2021.0,212.0,5.0,17.0,71.0,71.0,143418,2535
151970,Shangri-La Frontier,TV,FINISHED,FALL,2023.0,234.0,25.0,26.0,80.0,80.0,143295,5105
98202,Tsukigakirei,TV,FINISHED,SPRING,2017.0,172.0,12.0,25.0,78.0,78.0,143181,3702
103871,ZOMBIE LAND SAGA,TV,FINISHED,FALL,2018.0,184.0,12.0,24.0,74.0,74.0,142978,2875
163134,Re:ZERO -Starting Life in Another World- Season 3,TV,FINISHED,FALL,2024.0,244.0,16.0,24.0,84.0,84.0,142930,4957
176301,The Apothecary Diaries Season 2,TV,FINISHED,WINTER,2025.0,251.0,24.0,24.0,88.0,88.0,142495,7317
156822,That Time I Got Reincarnated as a Slime Season 3,TV,FINISHED,SPRING,2024.0,242.0,24.0,24.0,77.0,77.0,142348,4099
151806,Tomo-chan Is a Girl!,TV,FINISHED,WINTER,2023.0,231.0,13.0,24.0,76.0,76.0,141975,3746
166531,Oshi no Ko Season 2,TV,FINISHED,SUMMER,2024.0,243.0,13.0,24.0,85.0,85.0,141934,4884
20946,My Love Story!!,TV,FINISHED,SPRING,2015.0,152.0,24.0,24.0,77.0,77.0,141905,2860
6213,A Certain Scientific Railgun,TV,FINISHED,FALL,2009.0,94.0,24.0,24.0,75.0,75.0,141701,2562
107693,Welcome to Demon School! Iruma-kun,TV,FINISHED,FALL,2019.0,194.0,23.0,25.0,77.0,77.0,141185,4408
14289,"Say ""I love you"".",TV,FINISHED,FALL,2012.0,124.0,13.0,24.0,71.0,71.0,141149,1938
21131,The Asterisk War,TV,FINISHED,FALL,2015.0,154.0,12.0,24.0,64.0,64.0,140968,1601
20722,Barakamon,TV,FINISHED,SUMMER,2014.0,143.0,12.0,22.0,82.0,82.0,140635,5210
130592,The Devil is a Part-Timer! Season 2,TV,FINISHED,SUMMER,2022.0,223.0,12.0,24.0,65.0,66.0,140522,1460
125206,TSUKIMICHI -Moonlit Fantasy-,TV,FINISHED,SUMMER,2021.0,213.0,12.0,24.0,76.0,76.0,140309,4395
1195,The Familiar of Zero,TV,FINISHED,SUMMER,2006.0,63.0,13.0,23.0,67.0,67.0,140139,2231
15689,Nekomonogatari Black,TV,FINISHED,FALL,2012.0,124.0,4.0,27.0,77.0,77.0,139852,1529
162314,Attack on Titan Final Season THE FINAL CHAPTERS Special 2,SPECIAL,FINISHED,FALL,2023.0,234.0,1.0,85.0,87.0,87.0,139764,6400
16742,"WataMote: No Matter How I Look At It, It's You Guys' Fault I'm Not Popular!",TV,FINISHED,SUMMER,2013.0,133.0,12.0,24.0,66.0,67.0,139633,2255
114124,Moriarty the Patriot,TV,FINISHED,FALL,2020.0,204.0,11.0,24.0,80.0,80.0,139492,5011
141014,Tomodachi Game,ONA,FINISHED,SPRING,2022.0,222.0,12.0,23.0,76.0,76.0,139271,3834
790,Ergo Proxy,TV,FINISHED,WINTER,2006.0,61.0,23.0,25.0,76.0,76.0,139055,3964
163139,My Hero Academia Season 7,TV,FINISHED,SPRING,2024.0,242.0,21.0,24.0,81.0,81.0,138716,3229
20811,Attack on Titan: No Regrets,OVA,FINISHED,WINTER,2015.0,151.0,2.0,28.0,82.0,82.0,138579,2133
128705,Blue Period,ONA,FINISHED,FALL,2021.0,214.0,12.0,24.0,77.0,77.0,138405,3985
100077,HINAMATSURI,TV,FINISHED,SPRING,2018.0,182.0,12.0,24.0,80.0,80.0,137947,3502
20912,Sound! Euphonium,TV,FINISHED,SPRING,2015.0,152.0,13.0,24.0,80.0,80.0,137730,4481
98491,In Another World With My Smartphone,TV,FINISHED,SUMMER,2017.0,173.0,12.0,24.0,57.0,57.0,135979,1904
108241,Gleipnir,TV,FINISHED,SPRING,2020.0,202.0,13.0,24.0,66.0,66.0,135938,1857
114745,Made in Abyss: The Golden City of the Scorching Sun,TV,FINISHED,SUMMER,2022.0,223.0,12.0,24.0,85.0,85.0,135854,4959
7785,The Tatami Galaxy,TV,FINISHED,SPRING,2010.0,102.0,11.0,23.0,84.0,84.0,135821,8239
114043,Food Wars! The Fifth Plate,TV,FINISHED,SPRING,2020.0,202.0,13.0,24.0,71.0,71.0,135705,1789
1943,Paprika,MOVIE,FINISHED,FALL,2006.0,64.0,1.0,90.0,78.0,78.0,135528,3395
101001,Asobi Asobase - workshop of fun -,TV,FINISHED,SUMMER,2018.0,183.0,12.0,24.0,79.0,79.0,135390,4657
8769,Oreimo,TV,FINISHED,FALL,2010.0,104.0,12.0,24.0,65.0,65.0,135314,1391
7311,The Disappearance of Haruhi Suzumiya,MOVIE,FINISHED,WINTER,2010.0,101.0,1.0,162.0,86.0,86.0,135172,6086
112609,Wandering Witch: The Journey of Elaina,TV,FINISHED,FALL,2020.0,204.0,12.0,24.0,74.0,74.0,134826,3579
19163,Date A Live II,TV,FINISHED,SPRING,2014.0,142.0,10.0,28.0,68.0,68.0,134168,1583
21400,Kizumonogatari Part 3: Reiketsu,MOVIE,FINISHED,WINTER,2017.0,171.0,1.0,82.0,87.0,87.0,134008,6494
128547,ODDTAXI,TV,FINISHED,SPRING,2021.0,212.0,13.0,24.0,85.0,85.0,133437,6321
103632,"So I'm a Spider, So What?",TV,FINISHED,WINTER,2021.0,211.0,24.0,24.0,72.0,72.0,132973,3455
115113,Uzaki-chan Wants to Hang Out!,TV,FINISHED,SUMMER,2020.0,203.0,12.0,24.0,67.0,67.0,132391,2161
17729,The Fruit of Grisaia,TV,FINISHED,FALL,2014.0,144.0,13.0,24.0,71.0,71.0,132323,2247
104647,My Next Life as a Villainess: All Routes Lead to Doom!,TV,FINISHED,SPRING,2020.0,202.0,12.0,25.0,73.0,73.0,132163,3027
97832,Citrus,TV,FINISHED,WINTER,2018.0,181.0,12.0,24.0,60.0,60.0,131301,1757
1887,Lucky☆Star,TV,FINISHED,SPRING,2007.0,72.0,24.0,24.0,75.0,75.0,130917,4066
21399,Kizumonogatari Part 2: Nekketsu,MOVIE,FINISHED,SUMMER,2016.0,163.0,1.0,68.0,85.0,85.0,130910,3093
20791,Fate/stay night [Heaven's Feel] I. presage flower,MOVIE,FINISHED,FALL,2017.0,174.0,1.0,120.0,80.0,80.0,130785,2654
527,Pokémon,TV,FINISHED,SPRING,1997.0,972.0,276.0,24.0,73.0,73.0,130747,2782
99457,Maquia: When the Promised Flower Blooms,MOVIE,FINISHED,WINTER,2018.0,181.0,1.0,115.0,82.0,82.0,130314,5063
163132,Horimiya: The Missing Pieces,TV,FINISHED,SUMMER,2023.0,233.0,13.0,24.0,81.0,81.0,130289,3753
2759,Evangelion: 1.0 You Are (Not) Alone,MOVIE,FINISHED,SUMMER,2007.0,73.0,1.0,100.0,77.0,77.0,130094,1654
114194,BEASTARS Season 2,TV,FINISHED,WINTER,2021.0,211.0,12.0,23.0,78.0,78.0,129514,1890
20513,PSYCHO-PASS 2,TV,FINISHED,FALL,2014.0,144.0,11.0,23.0,71.0,71.0,129265,1015
154768,My Dress-Up Darling Season 2,TV,FINISHED,SUMMER,2025.0,253.0,12.0,24.0,82.0,83.0,128813,4052
100298,Megalobox,TV,FINISHED,SPRING,2018.0,182.0,13.0,25.0,77.0,77.0,128767,2624
109190,Violet Evergarden: Eternity and the Auto Memory Doll,MOVIE,FINISHED,SUMMER,2019.0,193.0,1.0,91.0,83.0,83.0,128733,2663
97863,My First Girlfriend is a Gal,TV,FINISHED,SUMMER,2017.0,173.0,10.0,23.0,59.0,59.0,128684,1422
99749,Fairy Tail Final Season,TV,FINISHED,FALL,2018.0,184.0,51.0,24.0,75.0,75.0,128443,3404
11633,Blood Lad,TV,FINISHED,SUMMER,2013.0,133.0,10.0,24.0,69.0,69.0,128401,1301
181444,The Fragrant Flower Blooms With Dignity,TV,FINISHED,SUMMER,2025.0,253.0,13.0,24.0,86.0,86.0,128276,7632
16067,A Lull in the Sea (Nagi-Asu: Nagi no Asukara),TV,FINISHED,FALL,2013.0,134.0,26.0,24.0,76.0,77.0,127679,2896
