anime_id,genre
129348,Romance
129348,Supernatural
3462,Drama
3462,Slice of Life
197474,Action
197474,Comedy
197474,Sci-Fi
4851,Action
4851,Comedy
139213,Action
139213,Adventure
824,Comedy
824,Ecchi
824,Romance
244,Mystery
5351,Action
5351,Mecha
5351,Sci-Fi
2224,Music
2224,Romance
2224,Sports
102571,Action
102571,Comedy
102571,Fantasy
102571,Romance
733,Drama
733,Romance
3493,Adventure
608,Adventure
608,Drama
608,Mecha
608,Romance
608,Sci-Fi
473,Action
473,Adventure
473,Drama
1223,Drama
13239,Action
13239,Adventure
13239,Sci-Fi
188034,Comedy
174390,Comedy
174390,Slice of Life
2648,Comedy
2648,Fantasy
361,Drama
361,Romance
2817,Adventure
2817,Fantasy
2817,Romance
160831,Action
160831,Sci-Fi
9040,Action
9040,Mecha
9040,Sci-Fi
328,Drama
328,Music
328,Romance
328,Slice of Life
116054,Drama
116054,Horror
116054,Psychological
116054,Romance
116054,Supernatural
4591,Comedy
4591,Ecchi
4591,Slice of Life
4469,Comedy
4469,Fantasy
4469,Sci-Fi
10074,Action
10074,Adventure
10074,Comedy
1325,Adventure
1325,Drama
1325,Fantasy
143766,Action
143766,Comedy
143766,Sci-Fi
143766,Supernatural
6705,Comedy
5085,Romance
5085,Slice of Life
5085,Sports
1645,Adventure
1645,Drama
1645,Sci-Fi
8366,Comedy
8366,Ecchi
8366,Slice of Life
727,Comedy
171513,Drama
171513,Fantasy
171513,Romance
19945,Comedy
10338,Comedy
10338,Supernatural
186837,Action
186837,Adventure
186837,Drama
186837,Fantasy
1841,Comedy
1841,Mahou Shoujo
475,Drama
475,Sci-Fi
14957,Comedy
14957,Fantasy
14957,Supernatural
7774,Comedy
7774,Ecchi
7774,Fantasy
4264,Action
4264,Sci-Fi
2743,Comedy
2657,Adventure
2657,Comedy
2657,Fantasy
5386,Action
166050,Ecchi
154956,Comedy
154956,Slice of Life
113555,Mecha
2099,Adventure
2099,Sci-Fi
2099,Supernatural
173174,Drama
173174,Music
135432,Action
135432,Adventure
135432,Fantasy
13715,Comedy
13715,Ecchi
143145,Sci-Fi
1166,Adventure
1166,Mecha
1166,Romance
1166,Sci-Fi
20636,Comedy
20636,Slice of Life
18531,Comedy
98089,Comedy
98089,Slice of Life
1495,Drama
1495,Sci-Fi
190569,Drama
166523,Music
166523,Slice of Life
107199,Comedy
107199,Mystery
98891,Fantasy
98891,Mahou Shoujo
314,Drama
314,Sports
132776,Drama
4114,Comedy
4114,Fantasy
4114,Mahou Shoujo
186559,Adventure
186559,Fantasy
186559,Slice of Life
125440,Comedy
125440,Slice of Life
110734,Adventure
110734,Fantasy
110734,Sci-Fi
1597,Comedy
123476,Sports
600,Drama
600,Supernatural
9646,Action
9646,Sports
7060,Mecha
99085,Comedy
1795,Action
1795,Adventure
1795,Comedy
1795,Sci-Fi
1115,Romance
5019,Adventure
5019,Comedy
189137,Drama
189137,Romance
115006,Action
115006,Comedy
115006,Mecha
115006,Sci-Fi
11471,Action
11471,Supernatural
6709,Comedy
6709,Romance
6709,Slice of Life
2834,Drama
2834,Romance
2834,Slice of Life
2834,Supernatural
1549,Adventure
1549,Drama
1549,Fantasy
1549,Sci-Fi
11019,Adventure
11019,Comedy
11019,Fantasy
3005,Adventure
3005,Drama
3005,Fantasy
14889,Comedy
14889,Ecchi
12433,Mystery
17573,Comedy
17573,Sci-Fi
17573,Slice of Life
1996,Comedy
1996,Fantasy
1996,Mahou Shoujo
1996,Music
1996,Supernatural
5968,Action
5968,Comedy
5968,Sci-Fi
5968,Sports
2227,Drama
1805,Action
1805,Adventure
1805,Comedy
1805,Supernatural
2277,Adventure
2277,Comedy
2277,Fantasy
485,Comedy
485,Slice of Life
87481,Action
87481,Sci-Fi
808,Action
808,Adventure
808,Comedy
808,Ecchi
808,Fantasy
158997,Mystery
106508,Action
106508,Mecha
106508,Sci-Fi
106508,Sports
4162,Action
4162,Comedy
168244,Action
168244,Comedy
168244,Fantasy
168244,Romance
161632,Adventure
161632,Comedy
111144,Action
111144,Adventure
111144,Comedy
7745,Action
7745,Comedy
7745,Supernatural
180923,Horror
180923,Mystery
108973,Adventure
108973,Slice of Life
5153,Fantasy
5153,Mecha
5153,Sci-Fi
648,Comedy
648,Drama
648,Romance
648,Sci-Fi
3199,Adventure
3199,Slice of Life
98759,Comedy
98759,Slice of Life
98759,Sports
16574,Action
16574,Fantasy
99858,Romance
1837,Action
1837,Adventure
1837,Comedy
1837,Sci-Fi
115656,Action
115656,Adventure
115656,Comedy
115656,Mahou Shoujo
1823,Action
1823,Adventure
1823,Sci-Fi
107908,Fantasy
6794,Action
4166,Comedy
4166,Ecchi
4166,Romance
1560,Action
1560,Ecchi
1560,Sci-Fi
1070,Comedy
1070,Romance
129350,Action
129350,Adventure
129350,Fantasy
129350,Romance
129350,Supernatural
1746,Adventure
1746,Mecha
1746,Sci-Fi
347,Action
347,Adventure
347,Fantasy
347,Sci-Fi
20836,Comedy
2811,Action
2811,Adventure
2811,Drama
2811,Mecha
2811,Sci-Fi
15783,Adventure
15783,Comedy
20329,Action
20329,Comedy
20329,Thriller
491,Comedy
101409,Action
101409,Adventure
101409,Fantasy
21559,Comedy
21559,Music
21559,Slice of Life
2754,Action
2754,Adventure
2754,Comedy
2754,Sci-Fi
1295,Adventure
1295,Comedy
1295,Sci-Fi
87438,Adventure
87438,Comedy
87438,Fantasy
2662,Adventure
2662,Comedy
2662,Fantasy
21157,Action
21157,Sci-Fi
911,Adventure
911,Mecha
911,Supernatural
164204,Action
164204,Adventure
164204,Fantasy
1754,Comedy
131944,Comedy
8705,Comedy
5369,Action
5369,Adventure
959,Adventure
959,Drama
959,Romance
177501,Drama
177501,Music
177501,Romance
255,Comedy
128535,Comedy
128535,Fantasy
128535,Supernatural
1751,Action
1751,Comedy
1751,Fantasy
21752,Action
21752,Mecha
21752,Sci-Fi
21119,Action
21119,Fantasy
21119,Mecha
4646,Action
4646,Adventure
4646,Mecha
4646,Sci-Fi
2067,Action
2067,Comedy
2067,Mecha
2067,Sci-Fi
1578,Adventure
1578,Comedy
1578,Drama
1578,Fantasy
1578,Romance
170953,Horror
170953,Supernatural
21705,Action
21705,Mecha
21705,Mystery
21705,Sci-Fi
1991,Mecha
106606,Music
21271,Adventure
21271,Comedy
21271,Fantasy
10501,Comedy
10501,Supernatural
5848,Adventure
5848,Fantasy
612,Comedy
612,Fantasy
612,Romance
104188,Action
104188,Comedy
104188,Fantasy
100656,Action
100656,Fantasy
5072,Action
5072,Mecha
5072,Romance
5072,Sci-Fi
231,Action
231,Comedy
231,Drama
231,Fantasy
3356,Fantasy
3356,Mahou Shoujo
1868,Adventure
1868,Drama
1868,Mecha
1868,Romance
167742,Music
8337,Action
8337,Fantasy
110693,Comedy
3660,Comedy
3660,Fantasy
3660,Mahou Shoujo
189987,Comedy
189987,Romance
189987,Slice of Life
2585,Drama
2585,Mecha
2585,Sci-Fi
2465,Action
2465,Adventure
2465,Comedy
2465,Drama
2465,Music
559,Drama
559,Psychological
559,Sci-Fi
6582,Comedy
2554,Drama
2554,Slice of Life
2084,Adventure
2084,Comedy
2084,Fantasy
2084,Mecha
139386,Action
139386,Drama
139386,Supernatural
111125,Action
111125,Adventure
111125,Fantasy
111125,Romance
112612,Adventure
112612,Fantasy
112612,Mahou Shoujo
112612,Sci-Fi
21004,Adventure
21004,Mystery
3256,Mecha
3256,Sci-Fi
21591,Comedy
21205,Comedy
21205,Slice of Life
114841,Action
114841,Mecha
114841,Sci-Fi
17815,Fantasy
187402,Action
187402,Adventure
187402,Fantasy
6055,Sports
1676,Action
1676,Adventure
1676,Sci-Fi
11221,Romance
5925,Fantasy
5925,Music
4485,Drama
4485,Romance
101370,Action
101370,Fantasy
101370,Supernatural
21228,Slice of Life
17699,Action
17699,Adventure
17699,Fantasy
121026,Action
121026,Fantasy
121026,Mahou Shoujo
3475,Horror
2767,Psychological
1040,Romance
1040,Slice of Life
14333,Adventure
14333,Fantasy
2954,Comedy
2674,Adventure
2674,Comedy
2674,Fantasy
21755,Action
21755,Comedy
21755,Mecha
21755,Sci-Fi
8394,Action
8394,Adventure
8394,Mecha
8394,Sci-Fi
179207,Comedy
179207,Slice of Life
21895,Comedy
21895,Supernatural
12237,Ecchi
12237,Music
8364,Comedy
8364,Ecchi
8364,Slice of Life
114109,Comedy
114109,Fantasy
114109,Supernatural
2470,Action
2470,Sci-Fi
114304,Comedy
2088,Adventure
2088,Sci-Fi
1798,Comedy
1798,Drama
3898,Adventure
3898,Mecha
3898,Sci-Fi
2668,Adventure
2668,Comedy
2668,Fantasy
2407,Comedy
2407,Sci-Fi
1480,Mecha
1480,Sci-Fi
129351,Action
129351,Adventure
129351,Fantasy
129351,Romance
129351,Supernatural
13373,Slice of Life
107875,Comedy
107875,Drama
107875,Sports
2696,Adventure
2696,Sci-Fi
98760,Comedy
98760,Slice of Life
98760,Sports
13173,Slice of Life
2361,Action
2361,Mecha
129946,Action
129946,Adventure
129946,Fantasy
129946,Romance
129946,Supernatural
3641,Romance
3641,Slice of Life
3641,Supernatural
1720,Comedy
1720,Drama
1720,Romance
141953,Action
141953,Psychological
21463,Action
21463,Comedy
21463,Ecchi
21463,Sci-Fi
2569,Adventure
2569,Drama
166532,Comedy
166532,Drama
166532,Music
166532,Slice of Life
116964,Action
116964,Adventure
116964,Fantasy
116964,Romance
2495,Drama
2495,Music
4532,Action
4532,Mecha
4532,Sci-Fi
2816,Adventure
2816,Drama
2816,Mecha
2816,Romance
2816,Sci-Fi
1020,Action
1020,Drama
1020,Romance
99888,Comedy
99888,Fantasy
166475,Action
166475,Adventure
166475,Fantasy
1271,Comedy
1271,Ecchi
1271,Romance
7550,Adventure
7550,Comedy
7550,Fantasy
107874,Horror
107874,Psychological
3807,Drama
3807,Romance
110211,Comedy
110211,Romance
175473,Adventure
3905,Adventure
6076,Comedy
6076,Drama
6076,Sports
1622,Action
1622,Fantasy
21794,Drama
21794,Romance
21794,Supernatural
119960,Comedy
3421,Comedy
3421,Drama
1455,Action
1455,Supernatural
185211,Comedy
185211,Ecchi
185211,Romance
20460,Comedy
20460,Horror
10949,Comedy
10949,Mecha
10949,Sci-Fi
970,Adventure
3801,Drama
3801,Horror
3801,Romance
3801,Supernatural
196012,Drama
196012,Romance
196012,Supernatural
13139,Comedy
3067,Action
3067,Drama
3067,Sci-Fi
121528,Action
121528,Adventure
121528,Drama
121528,Supernatural
262,Comedy
262,Romance
14583,Comedy
3624,Adventure
3624,Sci-Fi
3624,Slice of Life
126186,Mecha
126186,Sci-Fi
126186,Slice of Life
98872,Action
107141,Comedy
10948,Comedy
10948,Mecha
10948,Sci-Fi
2825,Adventure
2825,Fantasy
2825,Romance
111306,Action
111306,Adventure
111306,Comedy
111306,Fantasy
5688,Adventure
5688,Comedy
5688,Fantasy
5688,Horror
5688,Supernatural
3012,Sports
2279,Adventure
2279,Comedy
2279,Fantasy
1757,Comedy
166369,Comedy
166369,Fantasy
166369,Sports
144858,Comedy
144858,Slice of Life
144858,Supernatural
109568,Music
109568,Psychological
2417,Comedy
2417,Drama
2417,Romance
10947,Comedy
10947,Mecha
10947,Sci-Fi
102034,Romance
97608,Adventure
97608,Comedy
9931,Drama
9931,Slice of Life
3112,Comedy
3112,Ecchi
3112,Mahou Shoujo
3112,Sci-Fi
2780,Action
2780,Adventure
2780,Comedy
2780,Supernatural
145059,Adventure
145059,Fantasy
116848,Comedy
116848,Romance
2528,Adventure
2528,Ecchi
2528,Fantasy
2215,Mecha
2215,Sci-Fi
964,Comedy
964,Ecchi
1886,Adventure
1886,Comedy
1886,Fantasy
1886,Mahou Shoujo
1886,Romance
159839,Comedy
159839,Music
159839,Slice of Life
114334,Action
114334,Mecha
114334,Sci-Fi
7578,Comedy
7578,Drama
7578,Romance
161647,Fantasy
161647,Mecha
161647,Sci-Fi
126316,Music
21807,Romance
446,Action
446,Drama
10390,Comedy
2510,Mecha
2510,Sci-Fi
3518,Fantasy
141899,Comedy
141899,Fantasy
17655,Action
17655,Drama
17655,Mecha
17655,Sci-Fi
11069,Adventure
11069,Comedy
11069,Fantasy
2457,Comedy
2457,Mahou Shoujo
2703,Sports
106542,Music
2267,Mecha
2267,Mystery
2511,Action
2511,Sci-Fi
134081,Action
134081,Drama
134081,Fantasy
134081,Romance
153499,Action
153499,Adventure
153499,Fantasy
13375,Slice of Life
177514,Fantasy
177514,Mystery
177514,Sci-Fi
20504,Adventure
2071,Drama
2071,Music
2071,Romance
2071,Sports
484,Adventure
484,Supernatural
121799,Adventure
121799,Slice of Life
113469,Comedy
113469,Slice of Life
1623,Comedy
1623,Drama
1623,Ecchi
1623,Sci-Fi
1465,Action
1465,Mecha
1465,Sci-Fi
7744,Comedy
7744,Ecchi
2684,Action
2684,Sci-Fi
2684,Sports
21734,Comedy
21734,Romance
16614,Action
16614,Sci-Fi
2672,Fantasy
2583,Action
2583,Drama
2583,Mecha
2583,Sci-Fi
99083,Comedy
10502,Comedy
10502,Supernatural
6736,Mystery
6736,Supernatural
6736,Thriller
17811,Fantasy
3486,Action
3486,Adventure
3486,Mecha
3486,Sci-Fi
2165,Comedy
2165,Fantasy
2165,Horror
295,Mecha
295,Sci-Fi
125909,Music
104211,Action
104211,Fantasy
104211,Sci-Fi
170593,Comedy
108625,Comedy
108625,Music
108625,Slice of Life
187941,Action
187941,Adventure
187941,Fantasy
928,Adventure
928,Mecha
928,Sci-Fi
12343,Action
12343,Adventure
12343,Comedy
12343,Ecchi
12343,Sci-Fi
151896,Adventure
151896,Comedy
151896,Sci-Fi
21797,Comedy
21797,Slice of Life
3205,Ecchi
97819,Action
97819,Fantasy
97819,Sci-Fi
20576,Drama
20576,Slice of Life
2118,Sports
138864,Action
138864,Adventure
138864,Comedy
3963,Action
3963,Drama
3963,Mecha
3963,Sci-Fi
2561,Action
2561,Adventure
2561,Sci-Fi
6555,Adventure
6555,Comedy
6555,Fantasy
160829,Drama
160829,Music
160829,Slice of Life
102601,Adventure
102601,Comedy
102601,Romance
102601,Supernatural
20905,Action
20905,Adventure
20905,Comedy
20905,Mecha
20905,Sci-Fi
8709,Adventure
8709,Comedy
8709,Fantasy
142541,Mecha
142541,Sci-Fi
13309,Fantasy
1856,Comedy
141056,Adventure
141056,Fantasy
141056,Psychological
98761,Comedy
98761,Slice of Life
98761,Sports
1377,Drama
1377,Sci-Fi
123434,Music
112308,Drama
112308,Mecha
112308,Sci-Fi
20988,Comedy
20988,Slice of Life
1277,Adventure
1277,Drama
1277,Fantasy
127912,Adventure
127912,Comedy
127912,Drama
127912,Fantasy
127912,Romance
3325,Action
3325,Mecha
3325,Sci-Fi
1867,Action
1867,Adventure
1867,Sci-Fi
1864,Drama
1864,Fantasy
1864,Romance
1845,Action
1845,Mecha
1845,Sci-Fi
194167,Music
1373,Drama
2039,Comedy
2039,Mahou Shoujo
15219,Action
15219,Sci-Fi
6293,Action
6293,Comedy
183384,Music
183384,Slice of Life
2997,Drama
2997,Fantasy
169370,Action
169370,Fantasy
169370,Sci-Fi
3401,Adventure
3401,Fantasy
98547,Comedy
98547,Fantasy
2967,Comedy
2967,Drama
2967,Ecchi
2967,Mystery
2967,Romance
2967,Supernatural
2057,Action
2057,Comedy
2057,Mystery
160205,Romance
160205,Slice of Life
1345,Action
112258,Comedy
112258,Fantasy
2422,Action
2422,Adventure
2422,Comedy
2422,Sci-Fi
20999,Comedy
20999,Fantasy
20999,Slice of Life
10766,Adventure
10766,Comedy
10766,Mystery
571,Adventure
571,Comedy
571,Mecha
571,Romance
571,Sci-Fi
1725,Comedy
1725,Drama
1725,Romance
124082,Action
124082,Slice of Life
21642,Slice of Life
3964,Action
3964,Drama
3964,Mecha
3964,Sci-Fi
1769,Action
1769,Comedy
1769,Sci-Fi
1514,Comedy
1514,Romance
1514,Sci-Fi
160054,Comedy
160054,Romance
160054,Slice of Life
10765,Comedy
10765,Supernatural
19431,Comedy
19431,Ecchi
100931,Drama
100931,Psychological
100931,Thriller
4540,Action
4540,Mecha
4540,Sci-Fi
2586,Drama
2586,Mecha
2586,Sci-Fi
999,Action
999,Comedy
999,Drama
999,Horror
999,Sci-Fi
999,Supernatural
6149,Comedy
6149,Slice of Life
2558,Drama
2558,Slice of Life
132055,Music
114317,Action
114317,Drama
114317,Fantasy
114317,Music
8361,Comedy
8361,Ecchi
8361,Slice of Life
3072,Drama
3072,Sci-Fi
9393,Action
9393,Mahou Shoujo
3954,Action
3954,Comedy
3954,Fantasy
134168,Action
134168,Adventure
134168,Fantasy
134168,Romance
134168,Supernatural
102860,Action
4756,Drama
4756,Mystery
4756,Psychological
2484,Action
2484,Mecha
12709,Action
12709,Adventure
12709,Comedy
12709,Fantasy
98739,Comedy
98739,Mahou Shoujo
1037,Action
1037,Fantasy
4198,Action
4198,Mecha
4198,Sci-Fi
2803,Mecha
2803,Sci-Fi
14989,Action
14989,Mecha
6117,Comedy
6117,Romance
12579,Comedy
12579,Ecchi
12579,Romance
12579,Supernatural
3006,Comedy
111932,Music
3417,Comedy
3417,Ecchi
3417,Fantasy
3162,Adventure
3162,Drama
3162,Slice of Life
183984,Mystery
1112,Action
1112,Adventure
1112,Comedy
1112,Ecchi
1112,Mecha
1112,Sci-Fi
21207,Music
9170,Mecha
9170,Sci-Fi
178782,Fantasy
178782,Music
178782,Slice of Life
114442,Action
114442,Comedy
114442,Sci-Fi
15781,Comedy
15781,Music
15781,Slice of Life
2813,Adventure
2813,Comedy
2813,Drama
2813,Fantasy
2023,Action
2023,Comedy
2023,Fantasy
2023,Supernatural
154386,Comedy
154386,Slice of Life
1317,Sports
2128,Adventure
2128,Mecha
2128,Sci-Fi
116922,Comedy
10483,Action
4240,Action
4240,Adventure
4240,Mecha
20532,Sci-Fi
374,Action
374,Comedy
374,Ecchi
374,Romance
374,Sci-Fi
186148,Comedy
105907,Action
105907,Mecha
105907,Sci-Fi
105907,Slice of Life
3069,Adventure
3069,Drama
3069,Sci-Fi
194116,Drama
194116,Music
194116,Slice of Life
117758,Drama
117758,Mecha
117758,Sci-Fi
6069,Comedy
6069,Horror
6069,Mystery
6069,Supernatural
11853,Adventure
11853,Comedy
11853,Fantasy
2180,Comedy
2180,Romance
2180,Slice of Life
2180,Sports
3394,Drama
3394,Romance
2217,Comedy
2217,Ecchi
2217,Romance
2217,Sci-Fi
754,Adventure
754,Drama
754,Fantasy
20893,Comedy
20893,Sci-Fi
3522,Action
3522,Sci-Fi
144687,Action
144687,Fantasy
144687,Mahou Shoujo
6985,Psychological
6985,Romance
6985,Supernatural
2727,Action
2727,Comedy
2727,Mahou Shoujo
2713,Action
2713,Adventure
2713,Mecha
2713,Sci-Fi
2010,Action
2010,Comedy
87527,Fantasy
12347,Action
12347,Adventure
12347,Comedy
12347,Ecchi
12347,Sci-Fi
4688,Comedy
4688,Ecchi
4688,Romance
4421,Comedy
4421,Ecchi
4421,Mahou Shoujo
4421,Mecha
574,Fantasy
574,Mecha
574,Sci-Fi
14317,Sci-Fi
2141,Adventure
2141,Drama
141870,Action
141870,Fantasy
21767,Horror
20391,Comedy
20391,Slice of Life
10351,Comedy
10351,Sci-Fi
3398,Action
3398,Sci-Fi
360,Adventure
360,Drama
360,Fantasy
360,Supernatural
3071,Drama
3071,Sci-Fi
11691,Horror
3991,Adventure
3991,Comedy
3991,Fantasy
163138,Action
163138,Sci-Fi
100225,Comedy
100225,Music
100225,Slice of Life
1083,Drama
1083,Slice of Life
128344,Music
107911,Comedy
107911,Fantasy
107911,Slice of Life
98615,Slice of Life
1216,Drama
1216,Romance
186741,Action
186741,Adventure
186741,Comedy
186741,Fantasy
186741,Romance
129595,Action
129595,Mecha
129595,Mystery
129595,Romance
129595,Sci-Fi
21469,Action
21469,Adventure
21469,Sci-Fi
2303,Mecha
2303,Sci-Fi
9324,Action
9324,Adventure
9324,Comedy
9324,Fantasy
9324,Mecha
9324,Sci-Fi
18599,Comedy
11635,Action
11635,Sci-Fi
169750,Comedy
169750,Fantasy
100666,Comedy
197715,Action
197715,Adventure
197715,Comedy
197715,Fantasy
99741,Comedy
99741,Slice of Life
8026,Action
8026,Adventure
4804,Romance
2429,Adventure
2429,Fantasy
153431,Comedy
153431,Slice of Life
102603,Adventure
102603,Comedy
102603,Romance
102603,Supernatural
6061,Fantasy
6061,Horror
159731,Music
159731,Slice of Life
101095,Comedy
101095,Ecchi
101095,Fantasy
13247,Adventure
13247,Comedy
3111,Drama
3111,Sports
927,Adventure
927,Mecha
927,Sci-Fi
139342,Adventure
139342,Comedy
139342,Slice of Life
131923,Comedy
4533,Comedy
4533,Sci-Fi
4962,Adventure
4962,Comedy
4962,Fantasy
142173,Fantasy
142173,Music
142173,Slice of Life
111931,Comedy
111931,Supernatural
3059,Adventure
3059,Mecha
3059,Sci-Fi
13175,Drama
1737,Adventure
1737,Drama
1737,Mecha
1737,Sci-Fi
5045,Action
5045,Comedy
5045,Ecchi
180599,Adventure
180599,Comedy
180599,Fantasy
180599,Slice of Life
13249,Adventure
13249,Comedy
7279,Action
7279,Sci-Fi
1456,Action
1456,Adventure
1456,Mystery
21061,Slice of Life
4481,Adventure
4481,Fantasy
1111,Action
1111,Adventure
1111,Comedy
1111,Ecchi
1111,Mecha
1111,Sci-Fi
20868,Music
20868,Slice of Life
17020,Drama
17020,Music
17020,Romance
2799,Adventure
2799,Romance
4150,Adventure
4150,Comedy
4150,Romance
4150,Sci-Fi
744,Comedy
744,Romance
744,Sci-Fi
117168,Action
117168,Drama
117168,Fantasy
12963,Fantasy
12963,Mahou Shoujo
7972,Comedy
7972,Slice of Life
4060,Adventure
4060,Comedy
4060,Fantasy
9491,Action
9491,Adventure
9491,Comedy
2364,Action
2364,Adventure
2364,Mecha
2364,Sci-Fi
136137,Comedy
5622,Psychological
2040,Mahou Shoujo
23,Action
23,Sports
2122,Action
2122,Sports
198727,Comedy
198727,Romance
6713,Comedy
6713,Music
6303,Comedy
510,Comedy
510,Drama
510,Romance
20838,Music
1529,Action
1529,Ecchi
1529,Mecha
17551,Comedy
17551,Fantasy
17551,Supernatural
10886,Action
10886,Sports
10886,Supernatural
8368,Comedy
8368,Ecchi
8368,Slice of Life
6299,Comedy
2408,Action
2408,Adventure
2408,Comedy
2408,Drama
2408,Sci-Fi
6496,Action
6496,Adventure
6496,Comedy
6496,Mahou Shoujo
6496,Romance
6496,Sci-Fi
2766,Comedy
2766,Fantasy
2766,Mahou Shoujo
1743,Action
1743,Comedy
1743,Sci-Fi
114056,Comedy
114056,Ecchi
114056,Music
114056,Psychological
100484,Action
100484,Fantasy
714,Comedy
714,Romance
104214,Comedy
104214,Music
104214,Supernatural
169372,Action
169372,Adventure
169372,Drama
169372,Fantasy
113254,Action
113254,Comedy
113254,Sports
6032,Drama
6032,Fantasy
6032,Mecha
3306,Drama
3306,Ecchi
3306,Psychological
3306,Romance
132816,Romance
132816,Sci-Fi
183744,Comedy
183744,Drama
183744,Slice of Life
183744,Supernatural
126783,Adventure
126783,Comedy
126783,Sci-Fi
194456,Action
194456,Adventure
194456,Drama
194456,Sci-Fi
13675,Drama
7549,Comedy
7549,Fantasy
4176,Action
4176,Comedy
4176,Sci-Fi
4176,Sports
11773,Adventure
11773,Comedy
11773,Ecchi
11773,Fantasy
187062,Action
6628,Comedy
1444,Adventure
1444,Mecha
1444,Sci-Fi
101996,Comedy
101996,Romance
9005,Comedy
9005,Romance
1765,Supernatural
116979,Music
116979,Slice of Life
1638,Adventure
1638,Fantasy
102602,Adventure
102602,Comedy
102602,Romance
102602,Supernatural
87499,Fantasy
11595,Comedy
9798,Adventure
9798,Fantasy
4508,Comedy
4508,Romance
5907,Adventure
5907,Fantasy
5907,Sci-Fi
5832,Sports
2333,Adventure
2333,Drama
2333,Romance
99708,Mystery
99708,Sci-Fi
99708,Thriller
8365,Comedy
8365,Ecchi
8365,Slice of Life
2706,Sports
1217,Comedy
1217,Drama
1217,Romance
185875,Action
185875,Comedy
185875,Drama
185875,Fantasy
185875,Mahou Shoujo
557,Comedy
557,Romance
557,Sci-Fi
101372,Action
101372,Comedy
101372,Fantasy
11897,Fantasy
1630,Adventure
1630,Comedy
1630,Ecchi
1158,Adventure
1158,Comedy
1158,Supernatural
110344,Fantasy
110344,Sci-Fi
4416,Action
4416,Mecha
4416,Sci-Fi
15891,Supernatural
100980,Comedy
100980,Mahou Shoujo
2776,Action
2776,Adventure
2776,Fantasy
21342,Action
21342,Adventure
21342,Music
97709,Comedy
97709,Fantasy
97709,Music
3159,Comedy
3159,Romance
3159,Slice of Life
2090,Adventure
2090,Mecha
2090,Sci-Fi
166371,Music
166371,Mystery
166371,Psychological
110208,Mystery
123464,Comedy
21652,Action
21652,Sci-Fi
3672,Comedy
3672,Sci-Fi
154385,Comedy
21598,Comedy
8909,Comedy
8909,Fantasy
8542,Drama
8542,Sports
161440,Music
17917,Action
17917,Mecha
109150,Action
109150,Comedy
14629,Action
14629,Sci-Fi
3437,Comedy
3437,Drama
619,Action
619,Adventure
619,Drama
619,Sci-Fi
180806,Action
180806,Sports
99660,Action
99660,Adventure
99660,Comedy
2810,Drama
832,Mecha
832,Sci-Fi
21427,Action
21427,Comedy
21427,Mystery
102974,Comedy
102974,Drama
102974,Sports
1752,Comedy
185992,Comedy
185992,Ecchi
185992,Romance
132324,Action
132324,Mecha
132324,Sci-Fi
4078,Comedy
4078,Ecchi
199337,Action
199337,Adventure
137761,Action
137761,Adventure
137761,Fantasy
137761,Romance
137761,Supernatural
98141,Comedy
98141,Mecha
9353,Drama
9353,Romance
3484,Drama
3484,Romance
122509,Action
122509,Adventure
122509,Fantasy
114448,Adventure
114448,Fantasy
114448,Sci-Fi
12131,Ecchi
12131,Romance
14693,Comedy
14693,Slice of Life
679,Adventure
679,Drama
679,Fantasy
8950,Adventure
8950,Slice of Life
2555,Drama
2555,Slice of Life
168081,Action
168081,Fantasy
1811,Action
1811,Sci-Fi
1300,Comedy
1056,Comedy
1056,Drama
1056,Romance
7759,Comedy
7759,Slice of Life
2250,Horror
2250,Sci-Fi
3388,Mahou Shoujo
2715,Adventure
131475,Drama
131475,Romance
12157,Action
305,Action
305,Comedy
187166,Comedy
187166,Music
3095,Comedy
3095,Ecchi
3095,Supernatural
98997,Slice of Life
98997,Sports
98228,Comedy
98228,Sci-Fi
142052,Music
142052,Slice of Life
7485,Fantasy
7144,Action
7144,Adventure
7144,Drama
7144,Sci-Fi
2047,Fantasy
8491,Action
8491,Adventure
8491,Fantasy
8491,Sci-Fi
8491,Supernatural
3837,Adventure
3837,Comedy
3837,Mecha
3837,Sci-Fi
2793,Adventure
2793,Drama
2793,Fantasy
2793,Sci-Fi
194403,Action
194403,Comedy
16508,Comedy
16508,Ecchi
1927,Action
1684,Comedy
1076,Action
1076,Adventure
1076,Fantasy
116923,Comedy
1733,Action
1733,Sci-Fi
103311,Comedy
103311,Music
103311,Slice of Life
102010,Comedy
102010,Ecchi
100262,Action
100262,Fantasy
110291,Action
110291,Slice of Life
102450,Comedy
102450,Slice of Life
3008,Adventure
3008,Comedy
1600,Comedy
1600,Sci-Fi
5585,Ecchi
107617,Drama
107617,Romance
107617,Slice of Life
5691,Action
5691,Adventure
5691,Sci-Fi
2584,Action
2584,Drama
2584,Mecha
2584,Sci-Fi
511,Adventure
511,Comedy
511,Fantasy
6535,Psychological
6535,Romance
1451,Action
1451,Supernatural
1451,Thriller
150970,Action
150970,Adventure
101966,Action
101966,Adventure
101966,Comedy
965,Comedy
965,Fantasy
110788,Action
110788,Adventure
110788,Comedy
110788,Mecha
110788,Sci-Fi
21783,Action
21783,Sci-Fi
2053,Action
2053,Adventure
2053,Comedy
2053,Fantasy
2053,Sci-Fi
187236,Action
187236,Adventure
187236,Comedy
187236,Fantasy
103022,Drama
103022,Romance
4712,Action
4712,Adventure
